LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,MAX_LAB_DRY_DENSITY,OPTIMUM_LAB_MOISTURE
1,0115,0122,40,1,1,2,B4,BS04,1,1874.30,11
1,0116,0114,40,1,1,2,B1,BS01,1,1954.40,11
3,0117,0114,40,3,2,2,B7,BG01,1,2210.80,7
1,0120,0117,40,1,1,2,B3,BS03,1,1746.20,14
1,0121,0117,40,1,1,2,B3,BS03,1,1746.20,14
1,0123,0120,40,1,1,2,B5,BS05,1,1794.20,14
1,0124,0114,40,1,1,2,B1,BS01,1,1954.40,11
1,0160,0116,40,1,1,2,B2,BS02,1,1762.20,15
1,0502,0502,40,1,1,1,BA3,BS03,1,1826.30,14
1,0502,0502,40,1,1,1,BA1,BS01,1,1826.30,13
1,0503,0502,40,1,1,1,BA3,BS03,1,1826.30,14
1,0503,0502,40,1,1,1,BA2,BS02,1,1826.30,14
1,0503,0502,40,1,1,1,BA1,BS01,1,1826.30,13
1,0506,0504,40,1,1,1,BA6,BS06,1,1810.30,14
1,0507,0504,40,1,1,1,BA6,BS06,1,1810.30,14
1,0509,0504,40,1,1,1,BA4,BS04,1,1810.30,14
1,0560,0504,40,1,1,1,BA5,BS05,1,1810.30,14
1,4164,4164,40,1,1,2,BA*,BS**,1,1938.40,10
1,B310,1015,40,1,1,2,BA*,BS**,1,1730.20,14
1,B330,1015,40,1,1,2,BA*,BS**,1,1730.20,14
1,B350,1015,40,1,1,2,BA*,BS**,1,1730.20,14
1,5005,5005,41,1,1,2,BA*,BS**,1,1714.10,16
1,5005,5005,41,1,1,1,BA*,BS**,1,1762.20,17
1,5008,5008,41,1,1,2,BA*,BS**,1,2066.60,11
1,6012,6012,41,1,1,2,TP1,BS93,1,1537.90,12
1,7081,7081,41,1,1,1,BA*,BS**,1,2242.80,8
1,1605,1605,42,1,1,2,TP1,BS55,1,1682.10,13
2,1605,1605,42,2,1,1,BX01,BGX01,1,2258.80,7
1,1608,1608,42,1,1,1,BX02,BSX02,1,1890.40,13
1,1610,1610,42,1,1,1,BX04,BSX04,1,2098.60,9
2,1610,1610,42,2,1,1,BX01,BGX01,1,2274.80,7
1,1614,1614,42,1,1,2,BX03,BSX03,2,1986.50,11
2,1617,1617,42,2,1,2,BX01,BGX01,1,2242.80,5
2,1627,1627,42,2,1,1,BA*,BG**,1,2226.80,6
1,1691,1691,42,1,1,1,BX04,BSX04,1,2066.60,10
1,7025,7025,42,1,1,1,BX03,BSX03,1,1906.40,12
2,7025,7025,42,2,1,1,BX02,BGX02,1,2130.70,7
1,9027,9027,42,1,1,2,BX03,BSX03,1,1986.50,11
1,9027,9027,42,1,1,1,BX04,BSX04,1,2018.50,10
2,1002,1002,29,2,1,1,BA1,BG01,1,2242.80,7
1,6067,6067,29,1,1,2,TP1,BS55,1,1858.30,13
2,7054,7054,29,2,1,1,BX01,BGX01,1,2178.70,6
2,7054,7054,29,2,1,2,BX02,BGX02,1,2194.70,6
2,B320,1002,29,2,1,1,BA1,BG01,1,2242.80,7
2,B340,1002,29,2,1,1,BA1,BG01,1,2242.80,7
2,B350,1002,29,2,1,2,TP1,BG55,1,2178.70,7
1,0113,0119,30,1,1,2,B5,BS05,1,1730.20,13
2,0113,0113,30,2,1,2,B13,BG13,1,2258.80,6
1,0115,0113,30,1,1,2,B1,BS01,1,2162.70,7
1,0115,0116,30,1,1,2,B8,BS08,1,1778.20,14
2,0162,0121,48,2,6,1,BAX02,BGX02,2,1970.50,12
1,0163,0121,48,1,1,2,B4,BS04,1,1717.30,13
1,0163,0164,48,1,1,2,B6,BS06,1,1694.90,12
1,0164,0117,48,1,1,2,B8,BS08,1,1730.20,13
2,0166,0114,48,2,6,1,BAX01,BGX01,2,1952.80,11
1,0167,0164,48,1,1,2,B6,BS06,1,1694.90,12
1,1087,1087,48,1,1,1,BA*,BS**,1,1970.50,12
2,1169,1169,48,2,1,1,BA*,BG**,1,2162.70,8
1,3749,3749,48,1,1,1,BA*,BS**,1,1714.10,15
1,3769,3769,48,1,1,1,BA*,BS**,1,1906.40,12
1,3855,3855,48,1,1,2,BA*,BS**,1,1890.40,12
1,5024,5024,48,1,1,1,BA*,BS**,1,1810.30,12
1,5284,5284,48,1,1,2,BA*,BS**,1,1890.40,13
1,5310,5310,48,1,1,2,BA*,BS**,1,1826.30,14
2,6079,6079,48,2,1,1,BA*,BG**,1,2162.70,7
1,6179,6179,48,1,1,1,BA*,BS**,1,1890.40,12
3,6179,6179,48,3,1,1,BA*,BG**,1,1986.50,9
1,A310,1094,48,1,1,1,BA*,BS**,1,1826.30,14
2,A310,1094,48,2,1,2,TP1,BG55,1,2194.70,6
2,3010,3010,35,2,1,1,BA*,BG**,1,2018.50,9
1,6033,6033,35,1,1,1,BA*,BS**,1,2034.50,9
2,0801,0802,36,2,4,2,BAX03,BGX03,1,2387.00,6
2,0802,0801,36,2,1,2,B4,BG01,1,2419.00,5
2,0802,0802,36,2,4,2,BAX03,BGX03,1,2387.00,6
2,1011,1011,36,2,1,1,BX01,BGX01,1,2290.90,5
1,4018,4018,36,1,1,1,BX02,BSX02,1,2226.80,6
1,A310,1643,36,1,1,1,BX02,BSX02,1,2130.70,9
1,A310,1643,36,1,1,2,TP1,BS55,1,2050.60,10
2,A340,1643,36,2,1,2,TP1,BG55,1,2242.80,5
2,A350,1643,36,2,1,2,TP1,BG55,1,2242.80,5
1,B320,1644,36,1,1,1,BX02,BSX02,1,1986.50,8
1,B320,1644,36,1,1,2,TP1,BS55,1,1922.40,6
2,B320,1644,36,2,1,2,TP1,BG55,1,2002.50,11
2,B340,1644,36,2,1,2,TP1,BG55,1,2002.50,11
2,B351,1644,36,2,1,1,BX01,BGX01,1,2034.50,10
2,B351,1644,36,2,1,2,TP1,BG55,1,2002.50,11
1,B352,1644,36,1,1,1,BX02,BSX02,1,1986.50,8
1,B354,1644,36,1,1,1,BX02,BSX02,1,1986.50,8
2,0801,0802,37,2,2,2,BAX01,BGX01,1,2226.80,6
2,0802,0859,37,2,1,2,B6,BG03,1,2226.80,6
2,0859,0801,37,2,1,2,B4,BG01,1,2242.80,6
2,1024,1024,37,2,1,1,BX01,BGX01,1,2226.80,6
1,1028,1028,37,1,1,1,BX01,BSX01,1,1730.20,13
1,1645,1645,37,1,1,2,TP1,BS55,1,1682.10,12
2,1817,1817,37,2,1,2,TP1,BG55,1,2290.90,6
1,0509,0508,30,1,3,2,BA272,BS272,3,2002.50,11
2,0509,0506,30,2,1,1,BA*,BG*3,1,2226.80,7
3,0509,0502,30,3,1,2,BA*,BG*2,1,2290.90,4
3,0509,0506,30,3,1,1,BA*,BG*1,1,2274.80,5
1,0560,0504,30,1,3,2,BA268,BS268,3,1986.50,12
1,0560,0508,30,1,3,2,BA272,BS272,3,2002.50,11
3,0560,0506,30,3,1,1,BA*,BG*1,1,2274.80,5
3,0560,7066,30,3,1,2,TP1,BG91,1,2242.80,7
3,0561,0508,30,3,1,1,TP1,BG91,1,2274.80,6
1,0806,0806,30,1,2,1,BA264,BS264,2,2050.60,8
1,0806,0806,30,1,1,2,B3,BS03,1,2178.70,8
1,3023,3023,31,1,1,1,BA1,BS01,1,1954.40,9
1,3033,3033,31,1,1,2,TP1,BS55,1,1922.40,9
3,0101,0101,32,3,1,2,B1,BG01,1,2098.60,8
3,0101,0110,32,3,2,3,BA263,BG283,1,2181.90,7
1,0102,0101,32,1,1,2,B26,BS01,1,1970.50,10
1,0102,0105,32,1,1,2,B31,BS06,1,1858.30,13
4,0102,0109,32,4,2,3,BA265,BG265,2,2191.50,6
3,0103,0106,32,3,1,2,B2,BG02,1,2082.60,8
3,0103,0111,32,3,1,2,B5,BG05,1,2082.60,9
3,0104,0105,32,3,1,2,B6,BG06,1,2098.60,9
3,0104,0106,32,3,1,2,B2,BG02,1,2082.60,8
3,0104,0111,32,3,1,2,B5,BG05,1,2082.60,9
3,0105,0106,32,3,1,2,B2,BG02,1,2082.60,8
3,0105,0111,32,3,1,2,B5,BG05,1,2082.60,9
3,0106,0105,32,3,1,2,B6,BG06,1,2098.60,9
3,0106,0106,32,3,2,3,BA262,BG282,1,2172.30,7
3,0106,0111,32,3,1,2,B5,BG05,1,2082.60,9
3,0107,0107,32,3,1,2,B4,BG04,1,2050.60,9
3,0107,0111,32,3,1,2,B5,BG05,1,2082.60,9
4,0107,0101,32,4,1,2,B7,BG21,1,2226.80,6
4,0107,0109,32,4,1,2,B8,BG22,1,2210.80,6
3,0108,0106,32,3,2,3,BA262,BG282,1,2172.30,7
3,0108,0107,32,3,1,2,B4,BG04,1,2050.60,9
3,0109,0105,32,3,1,2,B6,BG06,1,2098.60,9
3,0109,0106,32,3,1,2,B2,BG02,1,2082.60,8
4,0109,0102,32,4,1,2,B9,BG23,1,2226.80,6
1,0110,0106,32,1,1,2,B27,BS02,1,1890.40,13
3,0110,0106,32,3,2,3,BA262,BG282,1,2172.30,7
1,0111,0111,32,1,1,2,B30,BS05,1,1890.40,13
3,0111,0101,32,3,1,2,B1,BG01,1,2098.60,8
1,0112,0106,32,1,1,2,B27,BS02,1,1890.40,13
1,0112,0111,32,1,1,2,B30,BS05,1,1890.40,13
3,0112,0107,32,3,1,2,B4,BG04,1,2050.60,9
3,0112,0109,32,3,1,2,B3,BG03,1,2082.60,10
3,0205,0205,32,3,1,1,B1,BG01,1,2082.60,8
3,0205,0211,32,3,1,2,B3,BG03,1,2098.60,8
1,2027,2027,32,1,1,2,TP1,BS93,1,1746.20,16
2,3010,3010,32,2,1,1,BA*,BG**,1,2162.70,8
2,3013,3013,32,2,1,2,BA*,BS**,1,2210.80,7
3,A320,1021,32,3,1,2,TP1,BG91,1,2146.70,7
3,A330,1021,32,3,1,1,BA*,BG**,1,2178.70,8
1,A351,1021,32,1,1,1,BA*,BS**,1,1794.20,16
2,A351,1021,32,2,1,2,TP1,BG92,1,1762.20,17
2,A410,3010,32,2,1,2,BA*,BG**,1,2162.70,8
1,A451,3010,32,1,1,2,BA*,BS**,1,1505.90,26
1,A452,3010,32,1,1,1,BA*,BS**,1,1890.40,13
1,A454,3010,32,1,1,2,BA*,BS**,1,1505.90,26
2,A455,3010,32,2,1,2,BA*,BG**,1,2162.70,8
2,A455,3010,32,2,1,1,BA*,BG**,1,2162.70,8
2,A456,3010,32,2,1,2,BA*,BG**,1,2162.70,8
2,A457,3010,32,2,1,2,BA*,BG**,1,2162.70,8
2,A461,3010,32,2,1,2,BA*,BG**,1,2162.70,8
1,A462,3010,32,1,1,2,BA*,BS**,1,1505.90,26
2,A462,3010,32,2,1,2,BA*,BG**,1,2162.70,8
2,B320,7000,32,2,1,1,BA*,BG**,1,2242.80,5
1,B330,7000,32,1,1,2,TP1,BS93,1,2162.70,8
2,B340,7000,32,2,1,1,BA*,BG**,1,2242.80,5
1,C310,2027,32,1,1,2,TP1,BS93,1,1746.20,16
1,1001,1001,33,1,1,1,BX03,BSX03,1,1858.30,11
3,0501,0502,34,3,3,1,BAX05,BGX05,4,2254.00,6
3,0502,0507,34,3,3,1,BAX01,BGX01,2,2090.60,6
3,0502,0508,34,4,3,1,BAX03,BGX03,2,2082.60,8
2,0503,0508,34,2,3,1,BAX12,BGX12,2,2133.90,7
3,0503,0502,34,2,3,1,BAX08,BGX08,4,2165.90,7
2,0504,0508,34,2,3,1,BAX12,BGX12,2,2133.90,7
2,0505,0507,34,2,3,1,BAX10,BGX10,2,2065.00,8
3,0505,0502,34,2,3,1,BAX08,BGX08,4,2165.90,7
4,0505,0502,34,3,3,1,BAX05,BGX05,4,2254.00,6
3,0507,0508,34,4,3,1,BAX03,BGX03,2,2082.60,8
1,0508,0505,34,1,1,2,TP1,BS55,1,2050.60,9
2,9027,9027,42,2,1,2,BX01,BGX01,1,2194.70,6
1,A320,1605,42,1,1,1,BX02,BSX02,1,1890.40,11
2,A330,1605,42,2,1,1,BX01,BGX01,1,2258.80,7
1,A340,1605,42,1,1,1,BX02,BSX02,1,1890.40,11
2,A340,1605,42,2,1,1,BX01,BGX01,1,2258.80,7
2,1025,1025,45,2,1,2,TP1,BG55,1,2226.80,6
2,0706,0701,29,2,1,2,TP1,BG55,1,2210.80,6
2,1002,1002,29,2,1,2,TP1,BG55,1,2178.70,7
2,4069,4069,29,2,1,2,BA4,BG04,1,2146.70,7
2,6067,6067,29,2,1,1,BX01,BGX01,1,2306.90,6
3,0501,0504,23,3,3,1,BAX02,BGX02,3,2186.70,7
2,0502,0502,23,2,1,2,BA3,BG63,1,2130.70,7
3,0502,0506,23,3,1,2,TP1,BG55,1,2194.70,7
3,0502,0559,23,3,1,2,TP2,BG57,1,2226.80,7
2,0503,0559,23,2,1,2,TP2,BG58,1,2258.80,7
3,0503,0504,23,3,3,1,BAX02,BGX02,3,2186.70,7
1,0505,0507,23,1,3,2,BA303,BS303,3,2119.40,7
2,0505,0504,23,2,3,1,BAX03,BGX03,3,2186.70,6
3,0505,0559,23,3,1,2,TP2,BG57,1,2226.80,7
2,0506,0502,23,2,1,2,BA3,BG63,1,2130.70,7
2,0506,0502,23,2,1,2,BA2,BS02,1,2162.70,7
2,0506,0559,23,2,1,2,TP2,BG58,1,2258.80,7
1,0507,0504,23,1,3,2,BA302,BS302,3,2098.60,6
2,0507,0502,23,2,1,2,BA2,BS02,1,2162.70,7
2,0507,0506,23,2,1,2,TP1,BG56,1,2082.60,7
1,0508,0507,23,1,3,2,BA303,BS303,3,2119.40,7
2,0508,0502,23,2,1,2,BA3,BG63,1,2130.70,7
1,0509,0559,23,1,1,2,TP2,BS56,1,2178.70,7
2,0509,0504,23,2,3,1,BAX03,BGX03,3,2186.70,6
2,0509,0559,23,2,1,2,TP2,BG58,1,2258.80,7
1,1009,1009,23,1,1,2,TP1,BS55,1,1842.30,7
2,1009,1009,23,2,1,1,BX01,BGX01,1,2162.70,8
2,1026,1026,23,2,1,1,BX01,BGX01,1,2194.70,6
3,3013,3013,23,3,1,2,BX01,BGX01,1,2130.70,7
1,3014,3014,23,1,1,1,BX03,BSX03,1,1810.30,12
1,7023,7023,23,1,1,2,BX03,BSX03,1,2050.60,6
2,0264,0224,4,2,1,2,B305,BG05,1,2290.90,6
2,0264,0260,4,2,1,2,B318,BG18,1,2290.90,6
2,0264,0264,4,2,1,2,B314,BG14,1,1666.10,6
2,0265,0224,4,2,1,2,B305,BG05,1,2290.90,6
1,0266,0220,4,1,1,2,B304,BS04,1,1970.50,12
1,0268,0265,4,1,1,2,B315,BS15,1,1970.50,12
1,0501,0502,4,1,1,2,TP2,BS92,1,2050.60,8
2,0501,0508,4,2,3,1,BA261,BG261,5,2156.30,6
2,0501,0508,4,2,3,1,BA262,BG262,5,2116.20,7
1,0502,0509,4,1,1,1,BA*,BS*2,1,2082.60,8
2,0502,0508,4,2,3,1,BA262,BG262,5,2116.20,7
2,0502,0509,4,2,4,3,TP1,MG01,6,2082.60,9
2,0503,0507,4,2,1,1,BA*,BG*5,1,2210.80,6
2,0503,0509,4,2,1,1,BA*,BG*2,1,2050.60,8
1,0504,0559,4,1,1,2,BA*,BS*4,1,1986.50,10
2,0504,0506,4,2,4,3,TP2,MG02,7,2066.60,9
1,0505,0502,4,1,1,2,TP2,BS92,1,2050.60,8
1,0505,0506,4,1,4,3,TP2,MS02,7,2162.70,7
2,0505,0502,4,2,1,2,TP2,BG91,1,2114.60,7
1,0506,0506,4,1,4,3,TP2,MS02,7,2162.70,7
2,0506,0502,4,2,1,2,TP2,BG91,1,2114.60,7
2,0506,0506,4,2,4,3,TP2,MG02,7,2066.60,9
2,0506,0509,4,2,1,1,BA*,BG*2,1,2050.60,8
1,0507,0509,4,1,4,3,TP1,MS01,6,2178.70,6
2,0507,0502,4,2,1,2,TP2,BG91,1,2114.60,7
2,0507,0505,4,2,1,2,BA*,BG*3,1,2066.60,8
2,0507,0508,4,2,3,1,BA262,BG262,5,2116.20,7
2,0507,0509,4,2,1,1,BA*,BG*2,1,2050.60,8
2,0507,0509,4,2,1,2,BA*,BG*6,1,2210.80,5
2,0507,0559,4,2,1,2,BA*,BG*4,1,2114.60,7
1,0508,0506,4,1,4,3,TP2,MS02,7,2162.70,7
2,0508,0504,4,2,1,2,TP1,BG91,1,2082.60,7
2,0508,0505,4,2,1,2,BA*,BG*3,1,2066.60,8
1,0509,0509,4,1,1,1,BA*,BS*2,1,2082.60,8
2,0509,0504,4,2,1,2,TP1,BG91,1,2082.60,7
2,0509,0508,4,2,3,1,BA262,BG262,5,2116.20,7
1,0559,0507,4,1,1,1,BA*,BS*1,1,2130.70,7
2,0559,0502,4,2,1,2,TP2,BG91,1,2114.60,7
2,0560,0504,4,2,1,2,TP1,BG91,1,2082.60,7
2,0601,0603,4,2,1,2,BA*,BG*4,1,2194.70,6
2,0602,0608,4,2,1,2,BA*,BG*5,1,2130.70,8
2,0602,0662,4,2,1,2,BA*,BG*7,1,2162.70,7
3,0602,0604,4,2,1,1,BA*,BG*2,1,2242.80,6
2,0603,0608,4,3,1,2,BA*,BG*1,1,2194.70,6
1,0604,0604,4,1,1,1,BA*,BS*2,1,2082.60,8
2,0604,0608,4,3,1,2,BA*,BG*1,1,2194.70,6
2,0660,0608,4,3,1,2,BA*,BG*1,1,2194.70,6
2,0661,0603,4,2,1,2,BA*,BG*4,1,2194.70,6
2,0661,0604,4,2,1,1,BA*,BG*2,1,2242.80,6
2,0665,0604,4,2,1,1,BA*,BG*2,1,2242.80,6
2,0666,0603,4,2,1,2,BA*,BG*4,1,2194.70,6
2,0667,0604,4,2,1,1,BA*,BG*2,1,2242.80,6
2,0902,0902,4,2,1,2,B29,BG29,1,2242.80,6
2,1006,1006,4,2,1,1,BA*,BG**,1,2082.60,8
2,1015,1015,4,2,1,1,BA*,BG**,1,2066.60,9
1,1016,1016,4,1,1,1,BA*,BS**,1,1986.50,10
2,0222,0214,55,2,2,2,BAX11,BGX11,1,2178.70,6
2,0222,0218,55,2,1,2,B15,BG02,1,2210.80,7
2,0223,0215,55,2,1,1,B14,BG01,1,2290.90,6
3,0223,0216,55,3,2,2,BAX01,BGX01,1,2274.80,5
1,0224,0214,55,1,1,2,B3,BS03,1,2210.80,7
1,0224,0264,55,1,1,2,B8,BS08,1,2130.70,6
1,0259,0215,55,1,1,2,B1,BS01,1,2162.70,6
1,0260,0216,55,1,2,2,BAX17,BSX17,1,2069.80,8
2,0260,0213,55,2,2,2,BAX08,BSX08,1,2191.50,6
2,0260,0259,55,2,1,1,B12,BS12,1,2018.50,9
2,0260,0264,55,2,1,1,B13,BS13,1,2098.60,7
2,0262,0214,55,2,1,1,B16,BG03,1,2258.80,5
3,0262,0214,55,3,1,2,B22,BG09,1,2242.80,5
1,0263,0264,55,1,1,2,B8,BS08,1,2130.70,6
2,0263,0216,55,2,1,2,B23,BG10,1,2226.80,6
2,0263,0221,55,2,2,1,BAX05,BSX05,1,2066.60,7
2,0264,0261,55,2,2,1,BAX09,BSX09,1,2133.90,6
3,0264,0216,55,3,2,2,BAX01,BGX01,1,2274.80,5
1,0265,0214,55,1,1,2,B3,BS03,1,2210.80,7
1,0265,0216,55,1,2,2,BAX28,BSX28,1,2047.40,9
1,0265,0218,55,1,2,2,BAX22,BSX22,1,2045.80,8
2,3015,3015,55,2,1,2,BX02,BGX02,1,2226.80,6
3,5037,5037,55,3,1,1,BX01,BGX01,1,2162.70,6
1,6351,6351,55,1,1,1,BX05,BSX05,1,2130.70,9
2,6351,6351,55,2,1,2,BX04,BGX04,1,2162.70,9
3,6352,6352,55,3,1,1,BX01,BGX01,1,2082.60,9
2,6355,6355,55,2,1,1,BX03,BGX03,1,2130.70,7
3,6355,6355,55,3,1,1,BX01,BGX01,1,2162.70,8
2,A902,A907,55,2,1,1,TP3,BG56,1,2387.00,6
2,A907,A909,55,2,1,1,TP5,BG56,1,2371.00,5
2,B902,B902,55,2,1,2,TP4,BG56,1,2371.00,5
2,B902,B909,55,2,1,2,TP1,BG56,1,2371.00,5
2,B907,B903,55,2,1,2,TP3,BG56,1,2354.90,5
2,B907,B909,55,2,1,2,TP1,BG56,1,2371.00,5
1,2019,2019,56,1,1,1,BA*,BS**,1,1762.20,14
2,7775,7775,56,2,1,1,BA*,BG**,1,2178.70,7
2,A310,1007,56,2,1,1,BA*,BG**,1,2242.80,6
1,A330,1007,56,1,1,2,TP1,BS92,1,1954.40,12
2,A330,1007,56,2,1,1,BA*,BG**,1,2242.80,6
1,A363,1007,56,1,1,2,TP1,BS92,1,1954.40,12
2,A363,1007,56,2,1,1,BA*,BG**,1,2242.80,6
2,B310,7775,56,2,1,2,TP1,BG91,1,2194.70,5
1,B320,7775,56,1,1,1,BA*,BS**,1,1778.20,16
1,B350,7775,56,1,1,2,TP1,BS92,1,1826.30,17
2,B360,7775,56,2,1,2,TP1,BG91,1,2194.70,5
1,1003,1003,72,1,1,2,BA*,BS**,1,2082.60,9
2,1003,1003,72,2,1,1,BA*,BG**,1,2130.70,7
2,3008,3008,72,2,1,1,BA*,BG**,1,2306.90,6
2,4121,4121,72,2,1,2,BA*,BG**,1,2162.70,7
2,4122,4122,72,2,1,2,BA*,BG**,1,2050.60,9
2,0501,0505,81,2,1,1,BA*,BG*1,1,2226.80,5
2,0501,0508,81,2,3,2,BA267,BG267,7,2226.80,6
2,0502,0505,81,2,1,1,BA*,BG*1,1,2226.80,5
1,0503,0503,81,1,1,1,TP1,BS92,1,1810.30,15
1,0503,0507,81,1,3,2,BA265,BS265,5,1855.10,14
2,0504,0502,81,2,1,1,BA*,BG*2,1,2242.80,7
1,0505,0502,81,1,1,1,BA*,BS*2,1,1842.30,15
2,0505,0509,81,2,3,2,BA271,BG271,8,2196.30,6
1,0506,0505,81,1,1,1,BA*,BS*1,1,1826.30,15
1,0507,0502,81,1,1,1,BA*,BS*2,1,1842.30,15
1,0507,0505,81,1,1,1,BA*,BS*1,1,1826.30,15
1,1803,1803,81,1,1,1,BA*,BS**,1,1970.50,11
2,0113,0117,30,2,1,2,B14,BG14,1,2274.80,6
1,0114,0117,30,1,1,2,B9,BS09,1,1778.20,13
1,0115,0117,30,1,1,2,B3,BS03,1,1746.20,14
1,0116,0117,30,1,1,2,B9,BS09,1,1778.20,13
1,0116,0119,30,1,1,2,B5,BS05,1,1730.20,13
1,0117,0113,30,1,1,2,B1,BS01,1,2162.70,7
1,0117,0113,30,1,1,2,B7,BS07,1,1618.00,14
2,0117,0113,30,2,1,2,B13,BG13,1,2258.80,6
2,0117,0117,30,2,1,2,B14,BG14,1,2274.80,6
1,0118,0119,30,1,1,2,B5,BS05,1,1730.20,13
2,0118,0113,30,2,1,2,B13,BG13,1,2258.80,6
1,0119,0117,30,1,1,2,B9,BS09,1,1778.20,13
1,0121,0117,30,1,1,2,B9,BS09,1,1778.20,13
1,0121,0119,30,1,1,2,B11,BS11,1,1762.20,14
2,0121,0113,30,2,1,2,B13,BG13,1,2258.80,6
1,0122,0116,30,1,1,2,B2,BS02,1,1698.10,17
1,0122,0122,30,1,1,2,B6,BS06,1,1682.10,16
1,0123,0116,30,1,1,2,B2,BS02,1,1698.10,17
1,0124,0116,30,1,1,2,B2,BS02,1,1698.10,17
1,0124,0119,30,1,1,2,B5,BS05,1,1730.20,13
1,0502,7066,30,1,1,1,BA*,BS**,1,1890.40,11
2,0502,7066,30,2,1,2,TP1,BG92,1,2274.80,5
1,0503,0502,30,1,1,2,BA*,BS*2,1,1906.40,13
1,0503,0506,30,1,1,1,BA*,BS*1,1,1922.40,12
3,0503,0506,30,3,1,1,BA*,BG*1,1,2274.80,5
1,0504,7066,30,1,1,1,BA*,BS**,1,1890.40,11
2,0504,0508,30,2,1,1,TP1,BG92,1,2258.80,7
1,0505,0506,30,1,3,2,BA262,BS262,3,1954.40,11
2,0505,0506,30,2,1,1,BA*,BG*3,1,2226.80,7
2,0505,0508,30,2,1,1,TP1,BG92,1,2258.80,7
3,0505,0502,30,3,1,2,BA*,BG*2,1,2290.90,4
1,0506,0506,30,1,3,2,BA262,BS262,3,1954.40,11
1,0507,0508,30,1,1,1,TP1,BS93,1,1954.40,12
2,0507,0508,30,2,3,2,BA272,BG272,3,2276.40,6
2,0507,7066,30,2,1,2,TP1,BG92,1,2274.80,5
3,0507,0502,30,3,1,2,BA*,BG*2,1,2290.90,4
3,0507,7066,30,3,1,2,TP1,BG91,1,2242.80,7
1,B310,1002,29,1,1,2,TP1,BS55,1,2114.60,9
2,B310,1002,29,2,1,1,BA1,BG01,1,2242.80,7
2,B320,1002,29,2,1,2,TP1,BG55,1,2178.70,7
1,B330,1002,29,1,1,1,BA1,BS01,1,1986.50,11
1,B350,1002,29,1,1,1,BA1,BS01,1,1986.50,11
2,B351,1002,29,2,1,2,TP1,BG55,1,2178.70,7
1,0113,0116,30,1,1,2,B8,BS08,1,1778.20,14
1,0114,0113,30,1,1,2,B1,BS01,1,2162.70,7
1,0114,0117,30,1,1,2,B3,BS03,1,1746.20,14
1,0116,0119,30,1,1,2,B11,BS11,1,1762.20,14
1,0116,0124,30,1,1,2,B10,BS10,1,1650.10,14
1,0117,0117,30,1,1,2,B9,BS09,1,1778.20,13
1,0118,0116,30,1,1,2,B8,BS08,1,1778.20,14
1,0118,0117,30,1,1,2,B9,BS09,1,1778.20,13
2,0118,0121,30,2,1,2,B15,BG15,1,2290.90,6
1,0119,0116,30,1,1,2,B2,BS02,1,1698.10,17
1,0119,0122,30,1,1,2,B6,BS06,1,1682.10,16
2,0119,0121,30,2,1,2,B15,BG15,1,2290.90,6
1,0120,0122,30,1,1,2,B12,BS12,1,1570.00,17
2,0120,0121,30,2,1,2,B15,BG15,1,2290.90,6
1,0121,0116,30,1,1,2,B8,BS08,1,1778.20,14
1,0121,0116,30,1,1,2,B2,BS02,1,1698.10,17
1,0123,0113,30,1,1,2,B1,BS01,1,2162.70,7
1,0123,0122,30,1,1,2,B6,BS06,1,1682.10,16
1,0124,0116,30,1,1,2,B8,BS08,1,1778.20,14
1,0124,0117,30,1,1,2,B9,BS09,1,1778.20,13
1,0124,0119,30,1,1,2,B11,BS11,1,1762.20,14
1,0502,0502,30,1,1,2,BA*,BS*2,1,1906.40,13
1,0502,0508,30,1,3,2,BA272,BS272,3,2002.50,11
2,0502,0504,30,2,3,2,BA268,BG268,3,2268.40,6
3,0502,0502,30,3,1,2,BA*,BG*2,1,2290.90,4
3,0503,7066,30,3,1,2,TP1,BG91,1,2242.80,7
3,0504,0506,30,3,1,1,BA*,BG*1,1,2274.80,5
1,0505,0502,30,1,1,2,BA*,BS*2,1,1906.40,13
1,0505,0506,30,1,1,1,BA*,BS*1,1,1922.40,12
2,0505,0508,30,2,3,2,BA272,BG272,3,2276.40,6
1,0506,0508,30,1,3,2,BA272,BS272,3,2002.50,11
2,0506,7066,30,2,1,1,BA*,BG**,1,2306.90,6
1,0507,0504,30,1,3,2,BA268,BS268,3,1986.50,12
1,0507,0506,30,1,1,1,BA*,BS*1,1,1922.40,12
1,0507,7066,30,1,1,1,BA*,BS**,1,1890.40,11
2,0507,0508,30,2,1,1,TP1,BG92,1,2258.80,7
2,0507,7066,30,2,1,1,BA*,BG**,1,2306.90,6
3,0507,0506,30,3,1,1,BA*,BG*1,1,2274.80,5
1,0508,7066,30,1,1,1,BA*,BS**,1,1890.40,11
2,0508,0502,30,2,1,2,BA*,BG*4,1,2387.00,6
2,0508,7066,30,2,1,2,TP1,BG92,1,2274.80,5
1,0509,0502,30,1,1,2,BA*,BS*2,1,1906.40,13
1,0509,0504,30,1,3,2,BA268,BS268,3,1986.50,12
2,0509,0508,30,2,1,1,TP1,BG92,1,2258.80,7
1,0560,0502,30,1,1,2,BA*,BS*2,1,1906.40,13
2,0560,0502,30,2,1,2,BA*,BG*4,1,2387.00,6
