LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,VISUAL_CLASS
1,506,506,1,1,1,1,BA2,BS02,1,214
2,261,259,55,2,1,1,B24,BG11,1,302
2,261,259,55,2,1,1,B12,BS12,1,205
3,261,213,55,3,2,2,BAX02,BGX02,1,308
1,262,216,55,1,1,1,B5,BS05,1,205
1,262,264,55,1,1,2,B8,BS08,1,205
2,262,214,55,2,2,2,BAX11,BGX11,1,308
3,262,218,55,3,2,2,BAX04,BGX04,1,308
1,263,216,55,1,2,2,BAX17,BSX17,1,214
1,263,218,55,1,1,1,B2,BS02,1,205
1,264,213,55,1,2,2,BAX18,BSX18,1,215
1,264,216,55,1,1,1,B5,BS05,1,205
1,264,216,55,1,2,2,BAX17,BSX17,1,214
1,264,259,55,1,1,1,B7,BS07,1,205
2,264,259,55,2,1,1,B12,BS12,1,205
1,265,259,55,1,1,1,B7,BS07,1,205
2,265,218,55,2,2,2,BAX13,BGX13,1,308
1,266,214,55,1,1,1,B3,BS03,1,205
1,266,264,55,1,1,2,B8,BS08,1,205
3,266,216,55,3,2,2,BAX01,BGX01,1,308
1,805,805,55,1,1,1,B1,BS01,1,205
1,806,806,55,1,1,2,B3,BS03,1,205
1,806,806,55,1,1,1,B2,BS02,1,215
2,806,806,55,2,2,2,BAX03,BGX03,1,308
2,903,901,55,2,1,3,TP3,BG60,1,202
1,907,907,55,1,1,3,TP4,BS58,1,203
1,907,908,55,1,1,3,TP2,BS56,1,182
1,907,909,55,1,1,3,TP6,BS60,1,182
1,908,901,55,1,1,3,TP3,BS57,1,202
1,908,903,55,1,1,3,TP5,BS59,1,182
1,909,901,55,1,1,3,TP3,BS57,1,202
1,3012,3012,55,1,1,2,BX06,BSX06,1,216
2,6353,6353,55,2,1,2,BX04,BGX04,1,303
2,6354,6354,55,2,1,1,BX03,BGX03,1,303
2,A901,A908,55,2,1,1,TP4,BG56,1,213
2,A902,A908,55,2,1,1,TP4,BG56,1,213
2,A902,A909,55,2,1,1,TP5,BG56,1,213
2,A907,A901,55,2,1,1,TP1,BG56,1,213
2,A907,A907,55,2,1,1,TP3,BG56,1,213
2,A907,A909,55,2,1,1,TP5,BG56,1,213
1,A908,A907,55,1,1,1,TP3,BS55,1,182
1,A908,A908,55,1,1,1,TP4,BS55,1,217
2,A908,A907,55,2,1,1,TP3,BG56,1,213
2,A909,A907,55,2,1,1,TP3,BG56,1,213
1,B901,B901,55,1,1,2,TP5,BS55,1,182
2,B901,B901,55,2,1,2,TP5,BG56,1,213
2,B902,B903,55,2,1,2,TP3,BG56,1,213
2,B907,B903,55,2,1,2,TP3,BG56,1,213
2,B907,B909,55,2,1,2,TP1,BG56,1,215
1,B908,B901,55,1,1,2,TP5,BS55,1,182
1,1007,1007,56,1,1,2,TP1,BS92,1,215
2,2015,2015,56,2,1,2,TP1,BG91,1,308
1,2018,2018,56,1,1,1,BA*,BS**,1,216
2,6029,6029,56,2,1,2,TP1,BG92,1,267
3,6029,6029,56,3,1,2,TP1,BG91,1,265
1,6031,6031,56,1,1,2,TP1,BS91,1,267
1,6031,6031,56,1,1,1,BA*,BS**,1,217
1,7775,7775,56,1,1,1,BA*,BS**,1,215
2,7775,7775,56,2,1,2,TP1,BG91,1,265
1,A320,1007,56,1,1,1,BA*,BS**,1,215
2,A320,1007,56,2,1,2,TP1,BG91,1,255
1,A330,1007,56,1,1,1,BA*,BS**,1,215
1,B310,7775,56,1,1,2,TP1,BS92,1,215
1,B310,7775,56,1,1,1,BA*,BS**,1,215
2,B320,7775,56,2,1,2,TP1,BG91,1,265
1,B360,7775,56,1,1,2,TP1,BS92,1,215
2,B360,7775,56,2,1,1,BA*,BG**,1,265
2,3008,3008,72,2,1,1,BA*,BG**,1,308
1,4122,4122,72,1,1,2,BA*,BS**,1,217
1,501,505,81,1,1,1,BA*,BS*1,1,267
1,501,507,81,1,3,2,BA265,BS265,5,120
2,501,503,81,2,1,1,TP1,BG91,1,265
1,502,505,81,1,1,1,BA*,BS*1,1,267
2,502,507,81,2,3,2,BA265,BG265,5,302
1,503,507,81,1,3,2,BA265,BS265,5,120
2,503,508,81,2,3,2,BA267,BG267,7,304
1,505,507,81,1,3,2,BA265,BS265,5,120
2,508,508,81,2,3,2,BA267,BG267,7,304
1,509,507,81,1,3,2,BA265,BS265,5,120
2,1803,1803,81,2,1,2,TP1,BG91,1,261
3,9017,9017,82,3,1,1,BA*,BG**,1,308
2,502,508,83,2,1,2,TP4,BG62,1,302
2,506,502,83,2,1,2,TP1,BG56,1,302
2,506,503,83,2,1,1,TP5,BG64,1,302
2,506,508,83,2,1,2,TP4,BG62,1,302
3,506,508,83,3,1,2,TP4,BG61,1,302
1,507,503,83,1,4,1,BAX08,BSX08,5,214
1,507,506,83,1,4,1,BAX12,BSX12,4,135
3,507,503,83,3,1,1,TP5,BG63,1,309
2,6450,6450,83,2,1,1,TP1,BG56,1,302
2,A310,1801,83,2,1,2,TP2,BG58,1,302
3,A310,1801,83,3,1,1,TP1,BG55,1,304
1,A330,1801,83,1,1,1,TP1,BS55,1,214
1,A331,1801,83,1,1,1,TP1,BS55,1,214
2,A340,1801,83,2,1,1,TP1,BG56,1,302
1,1684,1684,84,1,1,2,TP1,BS55,1,214
3,1801,1801,85,3,1,1,BX01,BGX01,1,303
3,902,962,87,3,1,2,A01A62,BG01A62,1,261
3,903,901,87,3,1,2,A01A01,BG01A01,1,261
3,962,902,87,3,1,2,A01A02,BG01A02,1,261
1,1645,1645,88,1,1,1,BX01,BSX01,1,214
1,1646,1646,88,1,1,1,BX01,BSX01,1,214
1,1647,1647,88,1,1,1,BX02,BSX02,1,215
2,1127,1127,89,2,1,1,BA*,BG**,1,306
2,2011,2011,89,2,1,1,BA*,BG**,1,304
1,3002,3002,89,1,1,2,BX06,BSX06,1,252
2,9018,9018,89,2,1,1,BX01,BGX01,1,306
2,J351,1122,48,2,1,1,BA*,BG**,1,309
2,L320,3769,48,2,1,2,TP1,BG55,1,264
1,L340,3769,48,1,1,1,BA*,BS**,1,215
2,L350,3769,48,2,1,1,BA*,BG**,1,264
3,M350,3749,48,3,1,2,TP1,BG55,1,215
1,264,222,4,1,1,2,B303,BS03,1,217
1,264,263,4,1,1,2,B313,BS13,1,217
2,264,262,4,2,1,2,B312,BG12,1,304
1,265,222,4,1,1,2,B303,BS03,1,217
2,265,262,4,2,1,2,B312,BG12,1,304
2,265,264,4,2,1,2,B314,BG14,1,304
1,266,222,4,1,1,2,B303,BS03,1,217
1,266,265,4,1,1,2,B315,BS15,1,217
1,267,220,4,1,1,2,B304,BS04,1,217
1,501,502,4,1,1,2,TP2,BS92,1,217
1,501,504,4,1,1,2,TP1,BS92,1,265
2,501,502,4,2,1,2,TP2,BG91,1,255
2,501,504,4,2,1,2,TP1,BG91,1,253
2,501,505,4,2,1,2,BA*,BG*6,1,254
2,503,505,4,2,1,2,BA*,BG*3,1,211
2,503,508,4,2,3,1,BA262,BG262,5,308
1,504,507,4,1,1,1,BA*,BS*1,1,265
2,504,507,4,2,1,1,BA*,BG*1,1,205
1,505,502,4,1,1,2,TP2,BS92,1,217
2,507,502,4,2,1,2,TP2,BG91,1,255
1,508,559,4,1,1,2,BA*,BS*4,1,215
2,508,504,4,2,1,2,TP1,BG91,1,253
2,509,502,4,2,1,2,TP2,BG91,1,255
2,509,504,4,2,1,2,TP1,BG91,1,253
2,509,559,4,2,1,2,BA*,BG*4,1,205
2,559,507,4,2,1,1,BA*,BG*5,1,215
2,559,509,4,2,1,1,BA*,BG*2,1,205
1,560,502,4,1,1,2,TP2,BS92,1,217
2,560,505,4,2,1,2,BA*,BG*3,1,211
2,560,507,4,2,1,1,BA*,BG*1,1,205
2,560,509,4,2,1,1,BA*,BG*2,1,205
2,601,603,4,2,1,2,BA*,BG*4,1,302
2,601,662,4,3,1,2,BA*,BG*3,1,302
2,602,608,4,2,1,2,BA*,BG*5,1,307
3,602,662,4,3,1,2,BA*,BG*3,1,302
1,604,604,4,1,1,1,BA*,BS*2,1,217
3,605,603,4,2,1,2,BA*,BG*4,1,302
2,607,662,4,2,1,2,BA*,BG*7,1,307
2,666,603,4,2,1,2,BA*,BG*4,1,302
2,669,603,4,2,1,2,BA*,BG*4,1,302
1,903,903,4,1,1,2,B25,BS25,1,261
1,1001,1001,4,1,1,1,BA*,BS**,2,217
1,1015,1015,4,1,1,1,BA*,BS**,1,267
2,1015,1015,4,2,1,2,TP1,BG91,1,308
2,1017,1017,4,2,1,2,TP1,BG91,2,308
1,1021,1021,4,1,1,2,TP1,BS92,1,215
3,1022,1022,4,3,1,2,TP1,BG91,1,255
2,1034,1034,4,2,1,2,TP1,BG91,1,205
1,1036,1036,4,1,1,1,BA*,BS**,1,217
2,1037,1037,4,2,1,1,BA*,BG**,1,211
2,6054,6054,4,2,1,1,BA*,BG**,1,215
2,6055,6055,4,2,1,1,BA*,BG**,1,261
1,6060,6060,4,1,1,1,BA*,BS**,2,267
1,A310,1036,4,1,1,2,TP1,BS70,1,213
1,A330,1036,4,1,1,2,TP1,BS70,1,213
2,A390,1036,4,2,1,2,TP1,BG70,1,205
1,A410,7613,4,1,1,1,BA*,BS**,1,266
1,A442,7613,4,1,1,2,BA*,BS**,1,267
1,A443,7613,4,1,1,1,BA*,BS**,1,266
1,A454,7613,4,1,1,2,BA*,BS**,1,267
1,A455,7613,4,1,1,2,BA*,BS**,1,267
1,A458,7613,4,1,1,2,BA*,BS**,1,267
1,A901,A902,4,1,1,2,B27,BS27,1,215
2,A901,A903,4,2,1,2,B28,BG28,1,302
2,A902,A903,4,2,1,2,B28,BG28,1,302
2,B320,1021,4,2,1,2,TP1,BG91,1,205
1,B350,1021,4,1,1,1,BA*,BS**,1,215
1,B901,1007,4,1,1,2,TP1,BS91,1,215
1,B901,1007,4,1,1,1,BA*,BS**,1,267
1,B902,1007,4,1,1,2,TP1,BS91,1,215
2,B959,1007,4,2,1,1,BA*,BG**,1,261
2,B960,1007,4,2,1,1,BA*,BG**,1,261
2,C330,1017,4,2,1,2,TP1,BG91,2,308
2,D330,1016,4,2,1,2,TP1,BG91,1,255
1,D350,1016,4,1,1,2,TP1,BS92,1,267
1,113,117,5,1,7,1,BA*,BS**,1,204
1,113,119,5,1,1,2,B1,BS01,1,214
1,115,118,5,1,1,2,B4,BS04,1,204
1,119,119,5,1,1,2,B1,BS01,1,214
1,121,114,5,1,5,1,BA*,BS**,1,214
1,121,119,5,1,1,2,B1,BS01,1,214
1,121,121,5,1,1,2,B2,BS02,1,214
1,123,118,5,1,1,2,B4,BS04,1,204
3,213,222,5,3,1,3,B8,BG02,1,303
1,215,219,5,1,1,3,B3,BS03,1,267
3,215,213,5,3,1,3,B6,BG03,1,303
3,224,224,5,3,4,2,BA*,BG**,4,308
2,3073,3073,5,2,1,2,BA*,BG**,1,308
3,4021,4021,5,3,1,1,BA*,BG**,1,308
1,202,202,6,1,1,2,B11,BS11,1,214
1,203,203,6,1,1,1,B35,BS35,1,205
2,203,202,6,2,1,2,B11,BG11,1,302
1,204,211,6,1,1,1,B7,BS07,1,214
1,205,210,6,1,1,1,B10,BS10,1,214
1,205,211,6,1,1,1,B7,BS07,1,214
2,209,210,6,2,1,2,B14,BG14,1,302
2,209,211,6,2,1,2,B40,BG40,1,302
1,210,202,6,1,1,2,B11,BS11,1,214
1,210,204,6,1,1,2,B12,BS12,1,214
2,210,212,6,2,1,1,B15,BG15,1,302
1,211,204,6,1,1,2,B12,BS12,1,214
2,211,202,6,2,1,2,B11,BG11,1,302
2,211,211,6,2,1,1,B13,BG13,1,302
2,211,212,6,2,1,1,B15,BG15,1,302
2,212,211,6,2,1,1,B13,BG13,1,302
2,212,212,6,2,1,1,B15,BG15,1,302
1,501,501,6,1,1,1,BA2,BS02,1,214
1,501,507,6,1,1,2,TP2,BS93,1,214
1,501,509,6,1,1,2,BA6,BS02,1,214
1,501,509,6,1,1,2,BA5,BS01,1,216
1,502,504,6,1,3,2,BA040*,BS040*,3,215
1,502,508,6,1,3,1,BA080*,BS080*,3,255
1,502,509,6,1,1,2,BA5,BS01,1,216
1,503,501,6,1,1,1,BA1,BS01,1,214
1,503,502,6,1,1,2,TP1,BS93,1,204
2,503,509,6,2,1,2,BA5,BG01,1,304
2,503,566,6,2,1,2,TP4,BG91,1,304
1,504,501,6,1,1,1,BA2,BS02,1,214
1,504,509,6,1,1,2,BA5,BS01,1,216
2,504,504,6,2,3,2,BA040*,BG040*,3,304
1,505,501,6,1,1,1,BA2,BS02,1,214
2,505,502,6,2,3,1,BA020*,BG020*,4,304
1,6405,6405,90,1,1,2,TP2,BS56,1,214
3,B310,6405,90,3,1,1,TP1,BG55,1,304
1,B320,6405,90,1,1,1,TP1,BS55,1,214
3,B331,6405,90,3,1,1,TP1,BG55,1,304
1,502,508,1,1,1,2,BA6,BS06,1,214
2,502,502,1,2,1,1,TP1,BG56,1,310
2,502,504,1,2,4,2,BA305,BG312,2,306
2,502,4155,1,2,1,1,BA*,BG**,1,303
2,502,4155,1,2,1,2,BA*,BG**,1,303
1,504,4155,1,1,1,1,BA*,BS**,1,216
2,504,506,1,2,4,2,BA301,BG302,2,306
2,4059,4059,12,2,1,2,BA*,BG**,1,303
2,4096,4096,12,2,1,2,TP1,BG55,1,306
2,4100,4100,12,2,1,1,BA*,BG**,1,306
2,4103,4103,12,2,1,1,BA*,BG**,1,308
1,4105,4105,12,1,1,2,BA*,BS**,1,204
2,4135,4135,12,2,1,1,BA*,BG**,1,306
2,4137,4137,12,2,1,1,BA*,BG**,1,310
1,9054,9054,12,1,1,1,BA*,BS**,1,202
3,506,506,1,3,1,1,BA2,BG03,1,304
1,507,508,1,1,1,2,BA6,BS06,1,214
2,507,504,1,2,4,2,BA306,BG314,2,306
2,507,508,1,2,1,2,BA5,BG10,1,310
3,507,506,1,3,1,1,BA2,BG03,1,304
1,508,506,1,1,4,2,BA301,BS301,2,216
1,508,506,1,1,1,1,BA1,BS01,1,214
3,508,508,1,3,1,2,BA6,BG11,1,304
1,509,502,1,1,1,1,TP1,BS55,1,214
1,509,506,1,1,4,2,BA301,BS301,2,216
2,509,504,1,2,4,2,BA305,BG312,2,306
2,509,506,1,2,4,2,BA301,BG302,2,306
2,509,508,1,2,1,2,BA6,BG12,1,310
1,563,508,1,1,1,2,BA6,BS06,1,214
1,563,4155,1,1,1,1,BA*,BS**,1,216
2,563,4155,1,2,1,2,BA*,BG**,1,303
3,563,506,1,3,1,1,BA2,BG03,1,304
2,564,502,1,2,1,1,TP1,BG56,1,310
2,564,506,1,2,4,2,BA302,BG304,2,306
2,564,506,1,2,4,2,BA303,BG306,2,306
1,603,606,1,1,3,2,BAX03,BSX03,2,117
2,604,606,1,2,3,2,BAX06,BGX02,2,308
2,661,606,1,2,1,3,TP2,BG58,2,303
2,661,607,1,2,1,2,BA2,BG02,2,303
1,662,606,1,1,1,3,TP2,BS58,2,266
1,662,606,1,1,3,2,BAX03,BSX03,2,117
2,662,606,1,2,3,2,BAX06,BGX02,2,308
2,662,607,1,2,1,2,BA2,BG02,2,303
2,3028,3028,1,2,1,1,BA*,BG**,1,308
3,3028,3028,1,3,1,2,BA*,BG**,1,303
3,3998,3998,1,3,1,2,BA*,BG**,2,309
1,4007,4007,1,1,1,1,BA*,BS**,1,217
1,6012,6012,1,1,1,2,TP1,BS55,1,214
1,6019,6019,1,1,1,2,BA4,BS04,2,202
1,A310,4125,1,1,1,2,BA*,BS**,1,216
1,B310,1019,1,1,1,2,TP1,BS55,1,202
2,B310,1019,1,2,1,2,TP1,BG55,1,215
1,B320,1019,1,1,1,1,BA*,BS**,1,145
2,B320,1019,1,2,1,1,BA*,BG**,1,261
2,B330,1019,1,2,1,2,TP1,BG55,1,215
2,B340,1019,1,2,1,2,TP1,BG55,1,215
1,C330,4155,1,1,1,1,BA*,BS**,1,216
1,C340,4155,1,1,1,2,BA*,BS**,1,216
1,C340,4155,1,1,1,1,BA*,BS**,1,216
2,6010,6010,2,2,1,1,TP2,BG82,1,261
2,9035,9035,2,2,1,1,TP2,BG82,1,308
1,113,120,4,1,1,2,B315,BS15,1,211
1,114,119,4,1,1,2,B307,BS07,1,215
1,114,122,4,1,1,2,B313,BS13,1,215
1,114,124,4,1,1,2,B305,BS05,1,215
1,116,114,4,1,1,2,B309,BS09,1,215
1,117,119,4,1,1,2,B307,BS07,1,215
2,117,118,4,2,1,2,B312,BG12,1,302
1,118,118,4,1,3,1,BA663,BS663,3,217
1,121,160,4,1,1,2,B301,BS01,1,261
2,121,160,4,2,1,2,B302,BG02,1,304
1,122,115,4,1,1,2,B303,BS03,1,215
1,122,119,4,1,1,2,B307,BS07,1,215
1,124,116,4,1,1,2,B310,BS10,1,215
1,161,160,4,1,1,2,B301,BS01,1,261
1,161,163,4,1,1,2,B321,BS21,1,261
2,161,161,4,2,1,2,B319,BG19,1,302
1,162,163,4,1,1,2,B321,BS21,1,261
2,213,224,4,2,1,2,B305,BG05,1,304
2,214,264,4,2,1,2,B314,BG14,1,304
1,215,223,4,1,1,2,B308,BS08,1,215
2,215,221,4,2,1,2,B310,BG10,1,304
1,219,216,4,1,1,2,B306,BS06,1,215
1,219,261,4,1,1,1,B301,BS01,1,215
1,221,216,4,1,1,2,B306,BS06,1,215
1,222,267,4,1,1,2,B316,BS16,1,217
2,222,262,4,2,1,2,B312,BG12,1,304
1,223,216,4,1,1,2,B306,BS06,1,215
2,223,224,4,2,1,2,B305,BG05,1,304
2,505,504,6,2,3,2,BA040*,BG040*,3,304
2,505,564,6,2,1,2,BA9,BG01,1,304
2,505,568,6,2,1,1,BA11,BG01,1,304
1,506,501,6,1,1,1,BA1,BS01,1,214
2,506,505,6,2,1,2,BA4,BG02,1,304
1,507,505,6,1,1,2,BA4,BS02,1,255
1,507,508,6,1,3,1,BA080*,BS080*,3,255
2,507,501,6,2,1,1,BA1,BG01,1,302
1,508,505,6,1,1,2,BA3,BS01,1,214
1,508,508,6,1,3,1,BA080*,BS080*,3,255
1,508,509,6,1,1,2,BA6,BS02,1,214
1,508,566,6,1,1,2,TP4,BS92,1,214
2,508,505,6,2,1,2,BA4,BG02,1,304
2,509,564,6,2,1,2,BA10,BG02,1,304
1,559,568,6,1,1,1,BA12,BS02,1,214
2,559,507,6,2,1,2,TP2,BG92,1,302
2,559,564,6,2,1,2,BA9,BG01,1,304
2,559,568,6,2,1,1,BA12,BG02,1,304
1,560,505,6,1,1,2,BA3,BS01,1,214
1,560,560,6,1,1,1,BA7,BS01,1,215
2,560,509,6,2,1,2,BA5,BG01,1,304
2,560,564,6,2,1,2,BA10,BG02,1,304
1,561,505,6,1,1,2,BA3,BS01,1,214
1,561,561,6,1,1,2,TP3,BS93,1,214
2,561,566,6,2,1,2,TP4,BG91,1,304
2,561,568,6,2,1,1,BA12,BG02,1,304
2,566,502,6,2,3,1,BA020*,BG020*,4,304
2,566,502,6,2,1,2,TP1,BG92,1,302
2,566,508,6,2,3,1,BA080*,BG080*,3,304
2,566,564,6,2,1,2,BA9,BG01,1,304
2,566,568,6,2,1,1,BA12,BG02,1,304
1,567,502,6,1,1,2,TP1,BS93,1,204
2,567,568,6,2,1,1,BA11,BG01,1,304
1,568,568,6,1,1,1,BA11,BS01,1,214
2,568,502,6,2,1,2,TP1,BG92,1,302
2,568,505,6,2,1,2,BA4,BG02,1,304
2,568,505,6,2,1,2,BA3,BG01,1,304
2,568,508,6,2,3,1,BA080*,BG080*,3,304
1,569,501,6,1,1,1,BA1,BS01,1,214
2,569,502,6,2,1,2,TP1,BG92,1,302
2,569,568,6,2,1,1,BA12,BG02,1,304
1,570,502,6,1,1,2,TP1,BS93,1,204
1,570,505,6,1,1,2,BA3,BS01,1,214
1,570,560,6,1,1,1,BA7,BS01,1,215
2,570,509,6,2,1,2,BA6,BG02,1,302
2,570,561,6,2,1,2,TP3,BG92,1,304
2,570,564,6,2,1,2,BA9,BG01,1,304
1,571,504,6,1,3,2,BA040*,BS040*,3,215
1,571,508,6,1,3,1,BA080*,BS080*,3,255
1,571,509,6,1,1,2,BA5,BS01,1,216
1,571,561,6,1,1,2,TP3,BS93,1,214
2,571,501,6,2,1,1,BA2,BG02,1,302
2,571,508,6,2,3,1,BA080*,BG080*,3,304
2,571,568,6,2,1,1,BA12,BG02,1,304
1,605,660,6,1,3,1,BA261,BS261,8,205
1,607,3005,6,1,1,2,BA*,BS**,1,265
1,608,663,6,1,3,1,BA265,BS265,10,255
1,660,3005,6,1,1,2,BA*,BS**,1,265
1,661,659,6,1,3,1,BA262,BS262,4,211
1,663,662,6,1,3,2,BA663,BS663,5,255
1,1253,1253,6,1,1,1,BA*,BS**,1,267
1,2002,2002,6,1,1,1,BA*,BS**,1,267
1,2004,2004,6,1,1,2,TP1,BS92,1,215
2,2004,2004,6,2,1,2,TP1,BG91,1,307
1,3010,3010,6,1,1,1,BA*,BS**,1,217
1,3019,3019,6,1,1,2,BA*,BS**,1,114
1,3021,3021,6,1,1,1,BA*,BS**,1,215
2,3030,3030,6,2,1,2,BA*,BG**,1,308
1,7491,7491,6,1,1,1,BA*,BS**,1,215
1,8149,8149,6,1,1,2,TP1,BS91,1,217
1,8534,8534,6,1,1,1,BA*,BS**,1,216
2,8534,8534,6,2,1,2,TP1,BG92,1,307
3,8534,8534,6,3,1,2,TP1,BG91,1,308
1,9048,9048,6,1,1,2,BA*,BS**,1,211
2,9107,9107,6,2,1,2,BA*,BG**,1,308
1,A350,1253,6,1,1,2,TP1,BS92,1,265
1,A352,1253,6,1,1,1,BA*,BS**,1,267
2,A353,1253,6,2,1,2,TP1,BG91,1,304
2,A363,1253,6,2,1,2,TP1,BG91,1,304
1,A411,3021,6,1,1,1,BA*,BS**,1,215
1,A412,3021,6,1,1,1,BA*,BS**,1,215
1,A420,3021,6,1,1,2,BA*,BS**,1,215
2,A430,3021,6,2,1,2,BA*,BG**,1,307
2,A441,3021,6,2,1,2,BA*,BG**,1,307
2,A443,3021,6,2,1,2,BA*,BG**,1,307
2,A806,A805,6,2,3,1,BA261,BG261,1,308
2,224,221,4,2,1,2,B310,BG10,1,304
2,224,260,4,2,1,2,B318,BG18,1,304
2,260,262,4,2,1,2,B312,BG12,1,304
1,261,217,4,1,1,2,B309,BS09,1,215
2,261,221,4,2,1,2,B310,BG10,1,304
2,261,260,4,2,1,2,B318,BG18,1,304
2,263,221,4,2,1,2,B310,BG10,1,304
2,263,262,4,2,1,2,B312,BG12,1,304
2,214,221,8,2,5,1,BAX04,BGX04,1,302
1,219,214,8,1,1,2,B2,BS02,1,217
1,223,223,8,1,1,2,B7,BS07,1,210
2,224,221,8,2,5,1,BAX04,BGX04,1,302
1,259,259,8,1,1,3,A16,TS31,1,113
1,812,812,8,1,5,1,BA266,BS266,1,216
2,1029,1029,8,2,1,2,TP1,BG92,1,308
2,1029,1029,8,2,1,1,BA*,BG**,1,307
2,6013,6013,8,2,1,2,TP1,BG**,1,215
1,7780,7780,8,1,1,2,TP1,BS92,1,215
2,7780,7780,8,2,1,2,TP1,BG91,1,308
1,9020,9020,8,1,1,2,BA*,BS**,1,216
1,901,960,9,1,1,1,A01A60,BS01A60,1,203
1,901,961,9,1,1,1,A01A61,BS01A61,1,203
2,901,960,9,2,1,1,A01A60,BG03A60,1,203
2,901,962,9,2,1,2,A02A62,BG04A62,1,203
3,901,901,9,3,1,1,A01A01,BG01A01,1,308
3,902,901,9,3,1,2,A02A01,BG02A01,1,308
3,902,903,9,3,1,1,A01A03,BG01A03,1,308
1,903,962,9,1,1,1,A01A62,BS01A62,1,203
2,903,901,9,2,1,1,A01A01,BG03A01,1,203
1,960,903,9,1,1,2,A02A03,BS02A03,1,203
1,960,961,9,1,1,2,A02A61,BS02A61,1,203
2,960,961,9,2,1,1,A01A61,BG03A61,1,203
3,960,901,9,3,1,2,A02A01,BG02A01,1,308
2,213,264,55,2,1,1,B13,BS13,1,205
1,961,902,9,1,1,2,A02A02,BS02A02,1,203
1,961,903,9,1,1,2,A02A03,BS02A03,1,203
1,961,903,9,1,1,1,A01A03,BS01A03,1,203
3,961,901,9,3,1,2,A02A01,BG02A01,1,308
3,962,903,9,3,1,2,A02A03,BG02A03,1,308
3,962,962,9,3,1,2,A02A62,BG02A62,1,308
2,4008,4008,9,2,1,1,BX01,BGX01,1,302
1,4020,4020,9,1,1,1,BX03,BSX03,1,215
2,101,103,10,2,1,1,B10,BS10,1,214
2,101,159,10,2,1,3,A17,TS33,1,204
1,102,102,10,1,1,1,B2,BS02,1,145
1,102,103,10,1,1,3,A7,TS13,1,200
1,102,104,10,1,1,1,B7,BS07,1,214
1,102,107,10,1,1,3,A3,TS05,1,200
1,102,108,10,1,1,1,B5,BS05,1,214
2,102,103,10,2,1,1,B10,BS10,1,214
2,102,112,10,2,1,1,B11,BS11,1,214
2,104,104,10,2,2,2,BAX09,BSX09,2,205
1,105,104,10,1,1,1,B7,BS07,1,214
1,105,108,10,1,1,3,A14,TS28,1,216
1,105,159,10,1,1,1,B6,BS06,1,214
2,105,107,10,2,1,1,B8,BS08,1,204
2,105,159,10,2,1,1,B13,BS13,1,204
3,105,102,10,3,1,2,B15,BG01,1,303
1,106,102,10,1,1,3,A4,TS07,1,200
1,106,104,10,1,1,3,A19,TS37,1,145
2,106,104,10,2,2,2,BAX09,BSX09,2,205
2,106,107,10,2,1,1,B8,BS08,1,204
3,106,102,10,3,1,2,B15,BG01,1,303
1,107,102,10,1,1,3,A4,TS07,1,200
1,107,107,10,1,1,3,A2,TS03,1,145
2,107,103,10,2,1,1,B10,BS10,1,214
1,108,107,10,1,1,1,B1,BS01,1,214
1,108,112,10,1,1,3,A12,TS23,1,200
1,108,159,10,1,1,1,B6,BS06,1,214
1,109,107,10,1,1,3,A1,TS01,1,200
1,110,103,10,1,1,3,A7,TS13,1,200
1,110,103,10,1,1,1,B3,BS03,1,135
2,110,102,10,2,1,2,B9,BS09,1,204
2,110,107,10,2,1,1,B8,BS08,1,204
2,110,160,10,2,2,2,BAX07,BSX07,2,214
1,111,104,10,1,1,3,A19,TS37,1,145
1,111,159,10,1,1,1,B6,BS06,1,214
2,111,102,10,2,1,2,B9,BS09,1,204
1,112,102,10,1,1,1,B2,BS02,1,145
1,112,104,10,1,1,3,A19,TS37,1,145
1,112,107,10,1,1,3,A3,TS05,1,200
2,112,102,10,2,1,3,A5,TS09,1,145
2,112,103,10,2,1,1,B10,BS10,1,214
2,112,104,10,2,2,2,BAX09,BSX09,2,205
2,112,112,10,2,1,1,B11,BS11,1,214
1,159,107,10,1,1,3,A3,TS05,1,200
1,159,107,10,1,1,1,B1,BS01,1,214
2,159,102,10,2,1,3,A5,TS09,1,145
2,159,111,10,2,2,2,BAX08,BSX08,2,214
3,159,101,10,3,1,2,B16,BG02,1,303
1,160,103,10,1,1,3,A7,TS13,1,200
1,160,112,10,1,1,3,A12,TS23,1,200
2,160,102,10,2,1,2,B9,BS09,1,204
1,201,207,10,1,1,2,B10,BS04,1,214
2,201,205,10,2,5,1,BA321,BS336,3,214
1,202,202,10,1,2,3,A7,TS13,1,210
1,202,204,10,1,1,3,A2,TS03,1,204
1,202,204,10,1,1,3,A3,TS05,1,210
3,202,202,10,3,6,1,BA310,BG310,1,308
1,203,212,10,1,2,3,A6,TS11,1,214
3,203,204,10,3,1,2,B13,BG07,1,303
1,205,201,10,1,1,2,B12,BS06,1,214
1,205,201,10,1,2,3,A17,TS33,1,145
2,205,201,10,2,6,1,BA317,BS330,3,204
2,205,205,10,2,5,1,BA322,BS337,3,214
1,206,202,10,1,2,3,A7,TS13,1,210
1,207,201,10,1,2,3,A18,TS37,1,214
1,207,207,10,1,1,3,A12,TS23,1,214
