LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,VISUAL_CLASS
2,0959,0901,90,2,1,2,A02A01,BG01A01,1,308
2,0959,0902,90,2,1,2,A02A02,BG01A02,1,308
2,0959,0959,90,2,1,2,A02A59,BG01A59,1,308
3,0959,0959,90,3,1,2,A03A59,BG02A59,1,304
1,0960,0901,90,1,1,2,A01A01,BS01A01,1,114
1,0960,0962,90,1,1,2,B01A62,BS01A62,1,114
2,0960,0902,90,2,1,2,A02A02,BG01A02,1,308
2,0960,0960,90,2,1,2,B02A60,BG02A60,1,308
1,0961,0961,90,1,1,2,B01A61,BS01A61,1,114
2,0961,0901,90,2,1,2,A02A01,BG01A01,1,308
3,0961,0903,90,3,1,2,A03A03,BG02A03,1,304
3,0961,0959,90,3,1,2,A03A59,BG02A59,1,304
3,0961,0960,90,3,1,2,B03A60,BG03A60,1,304
2,0962,0901,90,2,1,2,A02A01,BG01A01,1,308
2,6412,6412,90,2,1,2,TP1,BG56,1,302
1,6801,6801,90,1,1,1,TP1,BS55,1,114
1,B320,6405,90,1,1,2,TP2,BS56,1,214
3,B330,6405,90,3,1,2,TP2,BG56,1,304
3,B331,6405,90,3,1,2,TP2,BG56,1,304
1,0665,0608,29,1,1,7,TP3,BS03,1,114
1,0665,0660,29,1,1,1,TP2,BS02,1,113
1,0665,0660,29,1,1,6,TP2,BS02,1,114
2,0665,0604,29,2,4,2,BAX02,BGX02,5,308
2,0665,0607,29,2,1,2,TP1,BG01,1,291
1,0666,0608,29,1,1,7,TP3,BS03,1,114
1,0666,0660,29,1,1,1,TP2,BS02,1,113
2,0666,0602,29,2,1,2,TP6,BG06,1,303
2,0666,0664,29,2,1,2,TP4,BG04,1,291
2,0702,0701,29,2,1,2,TP1,BG55,1,303
2,0703,0701,29,2,1,2,TP1,BG55,1,303
2,0704,0701,29,2,1,2,TP1,BG55,1,303
2,0704,0709,29,2,1,1,TP3,BG57,1,303
2,0705,0701,29,2,1,2,TP1,BG55,1,303
2,0708,0701,29,2,1,2,TP1,BG55,1,303
1,0801,0801,29,1,2,1,BA302,BS302,1,111
1,0801,0801,29,1,2,1,BA301,BS301,1,118
2,0801,0808,29,2,1,1,B5,BG05,1,303
1,0802,0802,29,1,1,1,B2,BS02,1,112
2,0802,0802,29,2,1,1,B5,BG02,1,303
1,0807,0802,29,1,1,1,B3,BS03,1,
1,0807,0802,29,1,1,6,B2,BS02,1,
2,0807,0802,29,2,1,2,B6,BG03,1,303
1,0808,0802,29,1,2,1,BA306,BS306,1,103
2,0808,0808,29,2,1,1,B5,BG05,1,303
1,1002,1002,29,1,1,1,BX02,BSX02,1,267
1,1008,1008,29,1,1,1,BX02,BSX02,1,114
2,1010,1010,29,2,1,1,BX01,BGX01,1,303
3,J320,1122,48,3,1,1,BA*,BG**,1,308
3,J330,1122,48,3,1,1,BA*,BG**,1,308
1,K320,9005,48,1,1,1,BA*,BS**,1,106
2,K320,9005,48,2,1,2,TP1,BG55,1,307
1,K351,9005,48,1,1,2,TP1,BS55,1,118
2,L330,3769,48,2,1,1,BA*,BG**,1,264
1,M340,3749,48,1,1,1,BA*,BS**,1,216
3,N340,3739,48,3,1,2,TP1,BG55,1,308
1,Q310,3865,48,1,1,2,BA*,BS**,1,114
3,Q330,3865,48,3,1,1,BA*,BG**,1,308
1,Q340,3865,48,1,1,1,BA*,BS**,1,217
3,Q350,3865,48,3,1,1,BA*,BG**,1,308
2,0803,0803,49,2,1,1,B4,BS04,1,217
2,0803,0804,49,2,2,2,BA264,BS264,2,267
2,1001,1001,49,2,1,1,BA*,BG**,1,215
2,1001,1001,49,2,1,2,TP1,BG91,1,255
1,1005,1005,49,1,1,2,TP1,BS92,1,214
1,1006,1006,49,1,1,1,BA*,BS**,1,267
2,1008,1008,49,2,1,2,TP1,BG91,1,255
2,3010,3010,49,2,1,1,BA*,BG**,1,267
3,7082,7082,49,3,1,1,BA1,BG01,1,304
3,3995,3995,12,3,1,2,TP1,BG55,1,308
2,3996,3996,12,2,1,1,BA*,BG**,1,309
3,3996,3996,12,3,1,2,TP1,BG55,1,337
3,3997,3997,12,3,1,2,TP1,BG55,1,308
3,4099,4099,12,3,1,1,BA*,BG**,1,308
1,4100,4100,12,1,1,2,TP1,BS55,1,204
1,4101,4101,12,1,1,2,TP1,BS55,1,204
2,4101,4101,12,2,1,1,BA*,BG**,1,306
3,4101,4101,12,3,1,1,BA*,BG**,1,309
2,4106,4106,12,2,1,2,TP1,BG56,1,306
2,4107,4107,12,2,1,2,TP1,BG55,1,308
1,4108,4108,12,1,1,1,BA*,BS**,1,202
2,4109,4109,12,2,1,1,BA*,BG**,1,337
2,4135,4135,12,2,1,2,TP1,BG56,1,306
2,4137,4137,12,2,1,2,TP1,BG56,1,306
1,4138,4138,12,1,1,2,BA*,BS**,1,214
1,4138,4138,12,1,1,1,BA*,BS**,1,214
2,A310,9054,12,2,1,2,TP1,BG56,1,310
2,A320,9054,12,2,1,2,TP1,BG56,1,310
3,A320,9054,12,3,1,2,TP1,BG55,1,337
2,A350,9054,12,2,1,2,TP1,BG56,1,310
2,A351,9054,12,2,1,2,TP1,BG56,1,310
1,A352,9054,12,1,1,1,BA*,BS**,1,202
1,B320,3997,12,1,1,2,TP1,BS55,1,204
2,0118,0116,31,2,1,1,B15,BG15,1,102
1,0119,0113,31,1,1,3,A16,TS31,1,102
1,0119,0115,31,1,1,1,A7,TS13,1,102
1,0120,0115,31,1,1,2,B3,BS03,1,102
1,0120,0115,31,1,1,1,A7,TS13,1,102
1,0120,0124,31,1,1,2,B1,BS01,1,102
1,0121,0113,31,1,1,3,A16,TS31,1,102
1,0121,0116,31,1,1,1,B5,BS05,1,102
1,0121,0119,31,1,1,3,A4,TS07,1,102
3,0121,0113,31,3,1,1,B23,BG23,1,303
1,0122,0115,31,1,1,2,B3,BS03,1,102
1,0122,0116,31,1,1,1,A13,TS25,1,103
1,0122,0123,31,1,1,3,A3,TS05,1,102
1,0123,0113,31,1,1,1,B6,BS06,1,102
1,0124,0119,31,1,1,3,A4,TS07,1,102
2,0124,0120,31,2,1,1,B14,BG14,1,103
1,3028,3028,31,1,1,2,TP1,BS55,1,102
1,4019,4019,31,1,1,1,BX01,BSX01,1,102
1,6700,6700,31,1,1,1,BX01,BSX01,2,141
1,7050,7050,31,1,1,1,BX02,BSX02,1,102
1,A310,1030,31,1,1,1,BX01,BSX01,2,141
1,A310,1030,31,1,1,2,TP1,BS55,2,141
2,B430,3023,31,2,1,2,TP1,BG55,1,302
3,0101,0105,32,3,1,2,B6,BG06,1,261
3,0101,0106,32,3,1,2,B2,BG02,1,261
4,0101,0101,32,4,1,2,B7,BG21,1,304
2,0504,0503,83,2,1,1,TP5,BG64,1,302
1,0506,0506,83,1,4,1,BAX12,BSX12,4,135
2,0506,0506,83,2,4,1,BAX03,BGX03,4,308
1,0507,0503,83,1,1,1,TP5,BS59,1,214
1,0507,0507,83,1,1,1,TP3,BS57,1,218
2,0507,0505,83,2,1,2,TP2,BG58,1,302
3,0507,0508,83,3,4,2,BAX01,BGX01,5,304
1,0508,0508,83,1,4,2,BAX09,BSX09,5,215
2,0508,0505,83,2,1,2,TP2,BG58,1,302
3,0508,0508,83,3,1,2,TP4,BG61,1,302
2,0509,0508,83,2,1,2,TP4,BG62,1,302
1,1801,1801,83,1,1,2,TP2,BS56,1,214
2,1801,1801,83,2,1,1,TP1,BG56,1,302
2,1801,1801,83,2,1,2,TP2,BG58,1,302
1,3802,3802,83,1,1,2,TP2,BS56,1,103
3,3802,3802,83,3,1,1,TP1,BG55,1,304
3,3802,3802,83,3,1,2,TP2,BG56,1,304
2,6450,6450,83,2,1,2,TP2,BG58,1,302
1,6454,6454,83,1,1,2,TP2,BS56,2,214
2,A310,1801,83,2,1,1,TP1,BG56,1,302
2,A320,1801,83,2,1,2,TP2,BG58,1,302
3,A330,1801,83,3,1,1,TP1,BG55,1,304
3,A330,1801,83,3,1,2,TP2,BG57,1,304
2,A340,1801,83,2,1,2,TP2,BG58,1,302
1,A350,1801,83,1,1,1,TP1,BS55,1,214
3,0105,0108,19,3,2,1,BAX01,BGX01,2,304
1,0106,0105,19,1,2,2,BA319,BS329,3,104
3,0106,0101,19,3,1,1,B7,BG02,1,265
3,0106,0108,19,3,2,1,BAX01,BGX01,2,304
2,0107,0102,19,2,2,1,BAX08,BSX08,3,114
3,0107,0108,19,3,1,1,B9,BG03,1,265
3,0107,0109,19,3,1,1,B8,BG04,1,265
1,0108,0108,19,1,2,1,BAX10,BSX10,2,102
1,0109,0104,19,1,2,2,BAX11,BSX11,3,104
3,0109,0101,19,3,1,1,B7,BG02,1,265
2,0159,0109,19,2,1,2,TP05,BS05,1,108
3,0159,0108,19,3,1,1,B9,BG03,1,265
1,0213,0216,19,1,1,2,B3,BS03,1,108
3,0213,0214,19,3,1,1,B14,BG08,1,303
1,0214,0222,19,1,1,2,B5,BS05,1,114
1,0214,0224,19,1,1,2,B6,BS06,1,114
2,0214,0214,19,2,1,2,B4,BG04,1,114
1,0215,0220,19,1,1,2,B2,BS02,1,108
2,0215,0216,19,2,1,2,B3,BG03,1,114
1,0216,0220,19,1,1,2,B2,BS02,1,108
1,0218,0221,19,1,3,2,BAX13,BSX13,1,114
1,0218,0224,19,1,1,2,B6,BS06,1,114
2,0218,0218,19,2,1,2,B1,BG01,1,114
2,0218,0224,19,2,1,2,B6,BG06,1,114
2,0219,0220,19,2,1,2,B2,BG02,1,108
2,0219,0223,19,2,3,2,BAX08,BSX08,1,114
3,B340,6405,90,3,1,1,TP1,BG55,1,304
1,B350,6405,90,1,1,1,TP1,BS55,1,214
2,0101,0102,1,2,5,1,BAX03,BGX02,2,308
2,0101,0102,1,2,5,1,BAX04,BGX03,2,308
1,0102,0102,1,1,5,1,BA510,BS313,2,114
2,0102,0102,1,2,2,1,B10,BG10,1,303
1,0103,0109,1,1,5,2,BAX02,BSX02,1,114
1,0104,0106,1,1,1,2,B4,BS04,1,143
1,0105,0109,1,1,5,2,BAX02,BSX02,1,114
1,0105,0110,1,1,5,2,BA507,BS308,1,114
2,0105,0102,1,2,5,1,BAX03,BGX02,2,308
2,0105,0102,1,2,5,1,BAX04,BGX03,2,308
1,0107,0107,1,1,5,1,BAX01,BSX01,2,114
2,0107,0102,1,2,5,1,BAX03,BGX02,2,308
1,0108,0102,1,1,5,1,BA509,BS312,2,114
1,0108,0102,1,1,5,1,BA510,BS313,2,114
2,0108,0108,1,2,2,2,B8,BG08,1,303
2,0109,0106,1,2,2,2,B9,BG09,1,303
1,0110,0110,1,1,5,2,BA301,BS307,1,114
1,0161,0102,1,1,1,2,B7,BS07,1,108
1,0161,0102,1,1,5,1,BA511,BS314,2,114
1,0161,0110,1,1,5,2,BA301,BS307,1,114
1,0162,0109,1,1,5,2,BA506,BS306,1,114
1,0163,0102,1,1,5,1,BA511,BS314,2,114
2,0502,0508,1,2,1,2,BA4,BG08,1,310
3,0502,0504,1,3,4,2,BA305,BG311,2,308
3,0502,0504,1,3,4,2,BA306,BG313,2,308
1,0503,0506,1,1,4,2,BA301,BS301,2,216
1,0503,0506,1,1,4,2,BA302,BS302,2,216
2,0503,0504,1,2,4,2,BA306,BG314,2,306
2,0503,0508,1,2,1,2,BA4,BG08,1,310
3,0503,0504,1,3,4,2,BA305,BG311,2,308
2,0504,0504,1,2,4,2,BA306,BG314,2,306
2,0504,0508,1,2,1,2,BA5,BG10,1,310
1,0505,0508,1,1,1,2,BA5,BS05,1,214
2,0505,0506,1,2,1,1,BA3,BG06,1,310
2,0505,0506,1,2,1,1,BA1,BG02,1,310
1,0506,0506,1,1,4,2,BA301,BS301,2,216
2,0506,0502,1,2,1,1,TP1,BG56,1,310
3,0506,0506,1,3,4,2,BA302,BG303,2,308
1,0507,0506,1,1,4,2,BA302,BS302,2,216
1,0507,0508,1,1,1,2,BA4,BS04,1,214
2,0507,0504,1,2,4,2,BA304,BG310,2,306
2,0507,0506,1,2,4,2,BA301,BG302,2,306
2,0507,0508,1,2,1,2,BA6,BG12,1,310
3,0507,0508,1,3,1,2,BA5,BG09,1,304
1,0508,0508,1,1,1,2,BA5,BS05,1,214
2,0508,0506,1,2,4,2,BA303,BG306,2,306
2,0508,0506,1,2,1,1,BA3,BG06,1,310
3,0508,0506,1,3,4,2,BA303,BG305,2,308
2,7083,7083,49,2,1,1,BA*,BG**,1,308
3,7086,7086,49,3,1,2,TP1,BG93,1,304
1,A350,1004,49,1,1,2,TP1,BS92,1,215
2,A350,1004,49,2,1,1,BA*,BG**,1,265
1,A361,1004,49,1,1,1,BA*,BS**,1,215
2,A361,1004,49,2,1,2,TP1,BG91,1,265
1,A390,1004,49,1,1,2,TP1,BS92,1,215
1,B320,1017,49,1,1,2,TP1,BS93,2,267
1,B320,1017,49,1,1,1,BA*,BS**,2,267
3,B320,1017,49,3,1,1,BA*,BG**,2,263
1,B330,1017,49,1,1,1,BA*,BS**,2,267
1,B351,1017,49,1,1,2,TP1,BS93,2,267
2,B352,1017,49,2,1,2,TP1,BG92,2,215
1,B361,1017,49,1,1,1,BA*,BS**,2,267
3,B390,1017,49,3,1,2,TP1,BG91,2,257
1,C350,1006,49,1,1,2,TP1,BS92,1,265
2,C350,1006,49,2,1,1,BA*,BG**,1,267
3,C430,7082,49,3,1,2,BA4,BG05,1,304
1,C440,7082,49,1,1,1,BA1,BS01,1,267
3,C440,7082,49,3,1,2,BA4,BG05,1,304
2,C443,7082,49,2,1,2,BA4,BG06,1,308
1,C445,7082,49,1,1,1,BA1,BS01,1,267
2,C445,7082,49,2,1,1,BA1,BG02,1,308
2,B351,1017,49,2,1,2,TP1,BG92,2,215
1,B352,1017,49,1,1,2,TP1,BS93,2,267
3,B361,1017,49,3,1,1,BA*,BG**,2,263
1,C310,1006,49,1,1,2,TP1,BS92,1,265
2,C350,1006,49,2,1,2,TP1,BG91,1,267
1,C351,1006,49,1,1,2,TP1,BS92,1,265
1,C430,7082,49,1,1,2,BA4,BS03,1,267
3,C431,7082,49,3,1,2,BA4,BG05,1,304
2,C440,7082,49,2,1,2,BA4,BG06,1,308
2,C441,7082,49,2,1,1,BA1,BG02,1,308
2,C444,7082,49,2,1,1,BA1,BG02,1,308
2,C448,7082,49,2,1,1,BA1,BG02,1,308
2,C449,7082,49,2,1,2,BA4,BG06,1,308
3,C452,7082,49,3,1,1,BA1,BG01,1,304
1,C457,7082,49,1,1,2,BA4,BS03,1,267
1,D410,7086,49,1,1,2,TP1,BS91,1,267
5,D410,7086,49,5,1,2,TP1,BG92,1,308
6,D440,7086,49,6,1,2,TP1,BG91,1,308
5,D443,7086,49,5,1,2,TP1,BG92,1,308
6,D444,7086,49,6,1,2,TP1,BG91,1,308
6,D445,7086,49,6,1,2,TP1,BG91,1,308
3,0102,0104,32,3,2,3,BA261,BG281,2,308
3,0102,0106,32,3,1,2,B2,BG02,1,261
1,0103,0106,32,1,1,2,B27,BS02,1,114
3,0103,0106,32,3,1,2,B2,BG02,1,261
3,0103,0107,32,3,1,2,B4,BG04,1,255
3,0103,0109,32,3,1,2,B3,BG03,1,261
4,0105,0109,32,4,1,2,B8,BG22,1,304
3,0106,0101,32,3,1,2,B1,BG01,1,261
3,0106,0106,32,3,1,2,B2,BG02,1,261
3,0106,0111,32,3,1,2,B5,BG05,1,261
4,0106,0109,32,4,2,3,BA265,BG265,2,308
3,0107,0107,32,3,1,2,B4,BG04,1,255
4,0107,0102,32,4,1,2,B9,BG23,1,304
4,0107,0109,32,4,1,2,B8,BG22,1,304
1,0108,0101,32,1,1,2,B26,BS01,1,214
3,0108,0105,32,3,1,2,B6,BG06,1,261
1,0109,0109,32,1,1,2,B28,BS03,1,214
1,0110,0111,32,1,1,2,B30,BS05,1,216
1,0111,0106,32,1,1,2,B27,BS02,1,114
3,0111,0106,32,3,2,3,BA262,BG282,1,308
3,0111,0109,32,3,1,2,B3,BG03,1,261
1,0202,0210,32,1,1,2,B34,BS06,1,145
3,0203,0204,32,3,1,2,B5,BG05,1,255
3,0203,0207,32,3,1,2,B4,BG04,1,255
3,0204,0207,32,3,1,2,B4,BG04,1,255
3,0207,0205,32,3,1,1,B1,BG01,1,255
1,0208,0210,32,1,1,2,B34,BS06,1,145
1,0116,0119,55,1,1,2,B5,BS05,1,205
1,0117,0118,55,1,1,2,B3,BS03,1,255
1,0117,0122,55,1,2,1,BAX13,BSX13,1,216
1,0118,0117,55,1,1,2,B7,BS07,1,205
2,0118,0122,55,2,2,2,BAX09,BGX09,1,309
2,0119,0116,55,2,1,2,B8,BG01,1,304
2,0119,0122,55,2,1,2,B9,BG02,1,304
1,0121,0119,55,1,1,2,B5,BS05,1,205
1,0121,0122,55,1,2,2,BAX14,BSX14,1,214
3,0121,0113,55,3,1,1,B16,BG09,1,302
3,0121,0113,55,3,2,1,BAX04,BGX04,1,308
3,0121,0114,55,3,1,1,B18,BG11,1,302
1,0122,0120,55,1,1,2,B4,BS04,1,205
1,0123,0119,55,1,1,2,B5,BS05,1,205
1,0124,0120,55,1,1,2,B4,BS04,1,205
1,0213,0213,55,1,2,2,BAX18,BSX18,1,215
3,0213,0213,55,3,2,2,BAX02,BGX02,1,308
1,0214,0216,55,1,1,1,B5,BS05,1,205
2,0214,0214,55,2,1,1,B16,BG03,1,302
1,0215,0214,55,1,1,1,B3,BS03,1,205
1,0215,0215,55,1,1,2,B1,BS01,1,205
1,0215,0216,55,1,1,1,B5,BS05,1,205
1,0215,0218,55,1,2,2,BAX22,BSX22,1,214
1,0215,0259,55,1,1,1,B7,BS07,1,205
3,0215,0213,55,3,2,2,BAX02,BGX02,1,308
2,0216,0216,55,2,2,2,BAX07,BSX07,1,215
1,0221,0218,19,1,1,2,B1,BS01,1,114
1,0221,0221,19,1,3,2,BAX13,BSX13,1,114
1,0221,0224,19,1,1,2,B6,BS06,1,114
2,0221,0214,19,2,1,2,B4,BG04,1,114
2,0221,0222,19,2,1,2,B5,BG05,1,114
2,0221,0224,19,2,1,2,B6,BG06,1,114
2,0222,0214,19,2,1,2,B4,BG04,1,114
1,0224,0224,19,1,3,2,BAX15,BSX15,1,114
3,0224,0216,19,3,1,2,B15,BG09,1,303
3,0259,0216,19,3,1,2,B15,BG09,1,303
2,0601,0605,19,2,1,1,TP-1,BG-55,1,302
1,0602,0606,19,1,1,1,TP-3,BS-57,1,114
2,0602,0606,19,2,1,1,TP-3,BG-57,1,302
2,0605,0604,19,2,2,2,BA309,BG305,6,308
1,0608,0604,19,1,1,1,TP-2,BS-56,1,114
2,0608,0601,19,2,3,1,BAX01,BGX01,8,302
2,0608,0604,19,2,2,2,BA309,BG305,6,308
2,0608,0606,19,2,1,1,TP-3,BG-57,1,302
1,0659,0604,19,1,1,1,TP-2,BS-56,1,114
1,0659,0605,19,1,1,1,TP-1,BS-55,1,216
3,0701,0705,19,3,1,1,TP3,BG05,2,215
3,0702,0705,19,3,1,1,TP3,BG05,2,215
3,0704,0702,19,3,1,1,TP1,BG01,2,215
3,0704,0707,19,3,1,1,TP2,BG03,2,215
1,0706,0702,19,1,1,1,TP1,BS01,2,108
3,0962,0903,34,2,1,1,A01A03,BG03A03,1,308
3,0962,0961,34,3,1,1,A01A61,BG01A61,1,308
2,1003,1003,34,2,1,2,TP1,BG55,1,308
2,1011,1011,34,2,1,1,BX02,BGX02,1,308
2,1030,1030,34,2,1,1,BX02,BSX01,1,304
1,1034,1034,34,1,1,1,BA1,BS01,1,214
2,6057,6057,34,2,1,1,BA3,BG03,1,304
1,0102,0102,35,1,1,3,A2,TS03,1,103
1,0102,0102,35,1,1,3,A1,TS01,1,103
1,0102,0105,35,1,1,2,B3,BS03,1,103
1,0102,0110,35,1,1,3,A15,TS29,1,216
1,0102,0111,35,1,5,2,BA509,BS310,2,217
1,0102,0111,35,1,5,1,BA508,BS309,2,103
1,0103,0103,35,1,1,2,B2,BS02,1,103
1,0103,0110,35,1,1,3,A14,TS27,1,108
1,0104,0106,35,1,1,3,A7,TS13,1,114
1,0106,0106,35,1,1,3,A8,TS15,1,100
1,0109,0104,35,1,1,3,A6,TS11,1,103
1,0109,0106,35,1,1,3,A9,TS17,1,115
1,0109,0109,35,1,1,2,B5,BS05,1,115
1,0110,0105,35,1,1,2,B3,BS03,1,103
1,0110,0110,35,1,1,3,A13,TS25,1,115
1,0110,0111,35,1,1,2,B6,BS06,1,216
1,0110,0111,35,1,5,2,BA510,BS311,2,114
3,0508,0506,1,3,1,1,BA3,BG05,1,304
3,0508,0506,1,3,1,1,BA2,BG03,1,304
2,0509,0506,1,2,4,2,BA303,BG306,2,306
2,0509,0506,1,2,1,1,BA3,BG06,1,310
2,0509,0508,1,2,1,2,BA5,BG10,1,310
3,0509,0508,1,3,1,2,BA6,BG11,1,304
2,0563,0504,1,2,4,2,BA306,BG314,2,306
2,0563,0506,1,2,1,1,BA1,BG02,1,310
2,0563,0508,1,2,1,2,BA4,BG08,1,310
1,0564,0506,1,1,1,1,BA3,BS03,1,214
2,0564,0504,1,2,4,2,BA304,BG310,2,306
2,0564,0508,1,2,1,2,BA6,BG12,1,310
3,0564,0506,1,3,4,2,BA301,BG301,2,308
2,0601,0607,1,2,1,2,BA3,BG03,2,303
2,0601,0607,1,2,1,2,BA2,BG02,2,303
2,0603,0606,1,2,3,1,BAX05,BGX01,2,308
1,0604,0606,1,1,3,2,BAX04,BSX04,2,267
1,0604,0606,1,1,3,1,BA511,BS306,2,266
2,0604,0606,1,2,3,1,BAX05,BGX01,2,308
2,0605,0606,1,2,3,2,BAX06,BGX02,2,308
2,0605,0606,1,2,1,3,TP2,BG58,2,303
2,0606,0606,1,2,1,3,TP2,BG58,2,303
1,1005,1005,20,1,1,1,BX01,BSX01,1,102
1,3015,3015,20,1,1,1,BA*,BS**,1,102
1,3015,3015,20,1,1,1,BA1,BS01,1,102
1,4016,4016,20,1,1,1,BA1,BS01,1,108
1,4053,4053,20,1,1,1,BX01,BSX01,1,120
1,4063,4063,20,1,1,1,BA*,BS**,1,43
1,4063,4063,20,1,1,2,BA4,BS04,1,108
2,7073,7073,20,2,1,1,BX01,BGX01,1,306
2,7073,7073,20,2,1,2,BX02,BGX02,1,306
2,7085,7085,20,2,1,2,BX01,BGX01,1,304
2,7085,7085,20,2,1,1,BX02,BGX02,1,304
1,A330,1005,20,1,1,2,TP1,BS55,1,102
1,A410,4054,20,1,1,1,BX01,BSX01,1,102
1,A430,4054,20,1,1,1,BX01,BSX01,1,102
1,B350,1010,20,1,1,2,TP1,BS55,1,114
2,B410,4016,20,2,1,2,BX02,BGX02,1,303
2,B430,4016,20,2,1,2,BX02,BGX02,1,303
2,B430,4016,20,2,1,1,BX01,BGX01,1,217
1,6043,6043,21,1,1,1,BX02,BSX02,2,265
1,A310,1010,21,1,1,2,TP1,BS55,2,105
2,A310,1010,21,2,1,2,TP1,BG55,2,303
2,A340,1010,21,2,1,1,BX01,BGX01,2,303
3,A410,3016,21,3,1,1,BX01,BGX01,1,303
1,B330,1034,21,1,1,2,TP1,BS55,1,105
1,0113,0113,22,1,1,2,B6,BS06,1,102
1,0113,0117,22,1,1,2,B5,BS05,1,102
2,0113,0113,22,2,1,2,B12,BG12,1,133
1,0114,0124,22,1,1,2,B3,BS03,1,102
5,D446,7086,49,5,1,2,TP1,BG92,1,308
1,D450,7086,49,1,1,2,TP1,BS91,1,267
5,D450,7086,49,5,1,2,TP1,BG92,1,308
3,D452,7086,49,3,1,2,TP1,BG93,1,304
1,D454,7086,49,1,1,2,TP1,BS91,1,267
3,D459,7086,49,3,1,2,TP1,BG93,1,304
3,D462,7086,49,3,1,2,TP1,BG93,1,304
1,E440,7085,49,1,1,1,TP1,BS91,1,265
1,E441,7085,49,1,1,1,TP1,BS91,1,265
3,E443,7085,49,3,1,1,TP1,BG91,1,304
1,E448,7085,49,1,1,1,TP1,BS91,1,265
2,E451,7085,49,2,1,1,TP1,BG92,1,308
3,E451,7085,49,3,1,1,TP1,BG91,1,304
2,E455,7085,49,2,1,1,TP1,BG92,1,308
1,E458,7085,49,1,1,1,TP1,BS91,1,265
2,E459,7085,49,2,1,1,TP1,BG92,1,308
1,1002,1002,50,1,1,1,BA1,BS01,1,255
2,1682,1682,50,2,1,1,BX03,BGX03,1,306
3,1682,1682,50,3,1,1,BX01,BGX01,1,302
1,0114,0119,51,1,1,3,A8,TS15,1,137
1,0116,0115,51,1,1,3,B5,BS05,1,214
1,0117,0115,51,1,1,3,A13,TS25,1,106
3,0118,0117,51,3,2,2,BAX03,BGX03,2,303
3,0118,0119,51,3,2,2,BAX02,BGX02,2,303
1,0104,0104,10,1,1,3,A19,TS37,1,145
1,0104,0108,10,1,1,3,A14,TS28,1,216
1,0105,0112,10,1,1,3,A12,TS23,1,200
2,0105,0104,10,2,2,2,BAX09,BSX09,2,205
1,0106,0102,10,1,1,1,B2,BS02,1,145
1,0106,0107,10,1,1,3,A1,TS01,1,200
1,0106,0108,10,1,1,3,A14,TS28,1,216
1,0106,0112,10,1,1,3,A12,TS23,1,200
2,0106,0102,10,2,1,2,B9,BS09,1,204
2,0106,0102,10,2,1,3,A5,TS09,1,145
1,0107,0102,10,1,1,3,A6,TS11,1,200
1,0107,0104,10,1,1,3,A19,TS37,1,145
1,0107,0107,10,1,1,3,A3,TS05,1,200
1,0107,0108,10,1,1,1,B5,BS05,1,214
2,0107,0102,10,2,1,2,B9,BS09,1,204
2,0107,0159,10,2,1,1,B13,BS13,1,204
3,0107,0102,10,3,1,2,B15,BG01,1,303
1,0108,0102,10,1,1,3,A6,TS11,1,200
2,0216,0221,55,2,2,1,BAX05,BSX05,1,205
3,0216,0215,55,3,1,2,B21,BG08,1,302
1,0217,0213,55,1,2,2,BAX18,BSX18,1,215
1,0217,0215,55,1,1,2,B1,BS01,1,205
1,0218,0218,55,1,2,2,BAX22,BSX22,1,214
1,0218,0218,55,1,1,1,B2,BS02,1,205
2,0218,0218,55,2,1,1,B15,BG02,1,302
1,0219,0214,55,1,1,1,B3,BS03,1,205
1,0219,0218,55,1,2,2,BAX22,BSX22,1,214
1,0219,0264,55,1,1,2,B8,BS08,1,205
2,0220,0217,55,2,1,1,B9,BS09,1,205
2,0220,0261,55,2,2,2,BAX10,BSX10,1,204
1,0221,0221,55,1,1,1,B6,BS06,1,215
2,0222,0215,55,2,1,1,B14,BG01,1,302
2,0222,0223,55,2,1,1,B17,BG04,1,302
3,0222,0214,55,3,1,2,B22,BG09,1,302
4,0222,0215,55,3,1,2,B21,BG08,1,302
2,0223,0262,55,2,2,2,BAX12,BGX12,1,308
3,0223,0216,55,3,2,2,BAX01,BGX01,1,308
1,0224,0218,55,1,1,1,B2,BS02,1,205
2,0224,0216,55,3,2,2,BAX01,BGX01,1,308
3,0259,0216,55,3,2,2,BAX01,BGX01,1,308
1,0260,0213,55,1,2,2,BAX18,BSX18,1,215
1,0260,0215,55,1,1,2,B1,BS01,1,205
1,0260,0216,55,1,1,1,B5,BS05,1,205
1,0260,0218,55,1,2,2,BAX22,BSX22,1,214
2,0120,0115,55,2,1,2,B11,BG04,1,304
2,0120,0116,55,2,1,2,B8,BG01,1,304
2,0121,0116,55,2,1,2,B8,BG01,1,304
2,0121,0122,55,2,2,2,BAX08,BGX08,1,308
1,0122,0119,55,1,1,2,B5,BS05,1,205
1,0123,0123,55,1,1,2,B6,BS06,1,205
2,0123,0122,55,2,2,1,BAX07,BGX07,1,308
1,0124,0118,55,1,1,2,B3,BS03,1,255
1,0124,0122,55,1,2,2,BAX14,BSX14,1,214
1,0124,0123,55,1,1,2,B6,BS06,1,205
2,0213,0264,55,2,1,1,B13,BS13,1,205
